session_id,user_id,session_start,session_end,device_id,browser,traffic_source,events_count
S004829,U01610,2025-10-27 20:39:00.390338,2025-10-27 20:55:01.390338,D2,Edge,Email,4
S004830,U01210,2025-10-27 12:18:44.390338,2025-10-27 12:23:14.390338,D1,Safari,Email,2
S004831,U01178,2025-10-27 16:29:25.390338,2025-10-27 16:38:12.390338,D2,Chrome,Email,2
S004832,U00233,2025-10-27 07:26:16.390338,2025-10-27 07:38:27.390338,D3,Safari,Direct,3
S004833,U00767,2025-10-27 22:28:47.390338,2025-10-27 22:44:03.390338,D1,Firefox,Organic,3
S004834,U00272,2025-10-27 17:40:09.390338,2025-10-27 17:57:58.390338,D2,Safari,Email,3
S004835,U01655,2025-10-27 11:00:27.390338,2025-10-27 11:20:41.390338,D1,Firefox,Facebook,4
S004836,U00830,2025-10-27 21:35:17.390338,2025-10-27 21:55:55.390338,D1,Firefox,Email,3
S004837,U00468,2025-10-27 04:28:16.390338,2025-10-27 04:38:19.390338,D3,Edge,Direct,2
S004838,U00254,2025-10-27 20:17:32.390338,2025-10-27 20:29:55.390338,D3,Edge,Direct,3
S004839,U01210,2025-10-27 08:05:38.390338,2025-10-27 08:35:06.390338,D1,Chrome,Direct,5
S004840,U01536,2025-10-27 04:27:51.390338,2025-10-27 04:37:29.390338,D1,Safari,Organic,1
S004841,U01411,2025-10-27 15:10:30.390338,2025-10-27 15:16:46.390338,D3,Edge,Direct,3
S004842,U00915,2025-10-27 09:02:14.390338,2025-10-27 09:15:36.390338,D2,Safari,Facebook,2
S004843,U01009,2025-10-28 01:16:33.390338,2025-10-28 01:37:21.390338,D1,Chrome,Google,3
S004844,U00341,2025-10-27 12:18:58.390338,2025-10-27 12:37:52.390338,D2,Edge,Email,3
S004845,U00949,2025-10-28 18:53:27.390338,2025-10-28 19:21:00.390338,D2,Firefox,Facebook,3
S004846,U01578,2025-10-28 03:37:35.390338,2025-10-28 03:45:20.390338,D3,Chrome,Facebook,3
S004847,U01060,2025-10-28 13:05:32.390338,2025-10-28 13:16:04.390338,D3,Edge,Organic,2
S004848,U01460,2025-10-29 02:02:23.390338,2025-10-29 02:13:43.390338,D3,Chrome,Facebook,3
S004849,U01287,2025-10-28 14:09:07.390338,2025-10-28 14:27:39.390338,D2,Safari,Facebook,4
S004850,U01603,2025-10-29 02:40:00.390338,2025-10-29 03:01:01.390338,D3,Firefox,Email,4
S004851,U01387,2025-10-28 17:17:32.390338,2025-10-28 17:29:24.390338,D2,Firefox,Facebook,2
S004852,U00115,2025-10-28 17:17:01.390338,2025-10-28 17:22:42.390338,D2,Safari,Organic,2
S004853,U01451,2025-10-28 19:54:34.390338,2025-10-28 20:10:02.390338,D3,Edge,Direct,3
S004854,U01434,2025-10-28 03:32:47.390338,2025-10-28 03:48:59.390338,D3,Safari,Email,3
S004855,U01494,2025-10-28 17:25:51.390338,2025-10-28 17:30:33.390338,D2,Chrome,Facebook,1
S004856,U01288,2025-10-28 18:19:55.390338,2025-10-28 18:48:18.390338,D1,Chrome,Direct,5
S004857,U00239,2025-10-28 21:53:50.390338,2025-10-28 22:15:54.390338,D2,Edge,Google,5
S004858,U00180,2025-10-28 06:03:14.390338,2025-10-28 06:16:19.390338,D2,Safari,Direct,3
S004859,U00324,2025-10-28 13:20:09.390338,2025-10-28 13:29:36.390338,D3,Firefox,Facebook,2
S004860,U00450,2025-10-28 20:59:56.390338,2025-10-28 21:10:48.390338,D1,Safari,Organic,3
S004861,U00097,2025-10-28 03:30:12.390338,2025-10-28 03:40:42.390338,D1,Safari,Facebook,2
S004862,U01132,2025-10-28 03:56:55.390338,2025-10-28 04:07:45.390338,D3,Edge,Direct,3
S004863,U01590,2025-10-28 22:20:10.390338,2025-10-28 22:41:17.390338,D1,Edge,Direct,3
S004864,U00123,2025-10-28 15:45:23.390338,2025-10-28 16:04:34.390338,D1,Edge,Google,4
S004865,U00641,2025-10-28 13:21:21.390338,2025-10-28 13:55:12.390338,D1,Firefox,Email,5
S004866,U00062,2025-10-28 19:58:32.390338,2025-10-28 20:13:54.390338,D3,Edge,Google,4
S004867,U00584,2025-10-29 01:57:15.390338,2025-10-29 02:03:28.390338,D1,Firefox,Direct,2
S004868,U00689,2025-10-28 10:52:50.390338,2025-10-28 11:04:07.390338,D2,Edge,Facebook,2
S004869,U01710,2025-10-28 15:56:15.390338,2025-10-28 16:16:34.390338,D2,Firefox,Direct,4
S004870,U00497,2025-10-28 17:54:32.390338,2025-10-28 18:13:34.390338,D2,Safari,Google,3
S004871,U01715,2025-10-28 13:34:48.390338,2025-10-28 13:50:33.390338,D1,Chrome,Organic,3
S004872,U00080,2025-10-28 07:12:32.390338,2025-10-28 07:38:13.390338,D3,Firefox,Direct,4
S004873,U01776,2025-10-28 05:15:46.390338,2025-10-28 05:46:33.390338,D3,Firefox,Facebook,4
S004874,U01717,2025-10-28 21:33:15.390338,2025-10-28 21:41:27.390338,D1,Chrome,Facebook,3
S004875,U01735,2025-10-28 18:30:23.390338,2025-10-28 18:39:40.390338,D3,Safari,Organic,2
S004876,U00701,2025-10-28 05:08:39.390338,2025-10-28 05:17:33.390338,D2,Safari,Facebook,2
S004877,U01058,2025-10-28 16:24:39.390338,2025-10-28 16:40:55.390338,D1,Chrome,Google,2
S004878,U00450,2025-10-28 14:19:51.390338,2025-10-28 14:30:58.390338,D2,Chrome,Google,2
S004879,U02000,2025-10-28 20:13:14.390338,2025-10-28 20:20:46.390338,D2,Edge,Facebook,2
S004880,U00941,2025-10-29 01:03:36.390338,2025-10-29 01:15:47.390338,D3,Chrome,Facebook,2
S004881,U00400,2025-10-28 03:57:07.390338,2025-10-28 04:22:58.390338,D3,Safari,Facebook,3
S004882,U01844,2025-10-29 02:22:55.390338,2025-10-29 02:39:38.390338,D2,Chrome,Google,3
S004883,U00924,2025-10-28 10:22:01.390338,2025-10-28 10:34:01.390338,D1,Edge,Organic,2
S004884,U01918,2025-10-29 03:04:58.390338,2025-10-29 03:21:35.390338,D1,Edge,Organic,4
S004885,U00158,2025-10-28 15:57:27.390338,2025-10-28 16:03:17.390338,D3,Edge,Facebook,3
S004886,U00536,2025-10-28 15:41:06.390338,2025-10-28 15:52:23.390338,D3,Safari,Organic,3
S004887,U01011,2025-10-28 16:05:17.390338,2025-10-28 16:16:00.390338,D3,Safari,Organic,2
S004888,U01133,2025-10-28 15:12:07.390338,2025-10-28 15:24:21.390338,D2,Edge,Direct,2
S004889,U01946,2025-10-28 18:25:01.390338,2025-10-28 18:33:11.390338,D3,Chrome,Direct,2
S004890,U01312,2025-10-28 21:38:39.390338,2025-10-28 21:56:04.390338,D1,Chrome,Google,3
S004891,U00754,2025-10-28 19:21:04.390338,2025-10-28 19:27:44.390338,D3,Chrome,Direct,1
S004892,U01760,2025-10-28 18:58:53.390338,2025-10-28 19:17:49.390338,D2,Edge,Facebook,2
S004893,U00811,2025-10-28 05:00:32.390338,2025-10-28 05:30:01.390338,D2,Edge,Direct,5
S004894,U00326,2025-10-28 11:08:14.390338,2025-10-28 11:29:17.390338,D1,Firefox,Google,3
S004895,U00165,2025-10-28 18:52:11.390338,2025-10-28 19:09:45.390338,D1,Safari,Organic,3
S004896,U01213,2025-10-28 23:36:31.390338,2025-10-28 23:51:08.390338,D1,Firefox,Facebook,3
S004897,U01337,2025-10-28 20:38:58.390338,2025-10-28 20:52:07.390338,D1,Safari,Email,2
S004898,U01430,2025-10-28 11:02:39.390338,2025-10-28 11:10:15.390338,D2,Chrome,Direct,3
S004899,U01125,2025-10-28 18:55:45.390338,2025-10-28 19:16:57.390338,D1,Edge,Email,4
S004900,U01812,2025-10-28 10:28:55.390338,2025-10-28 10:29:26.390338,D2,Chrome,Direct,1
S004901,U01954,2025-10-28 03:53:27.390338,2025-10-28 03:59:06.390338,D3,Edge,Organic,2
S004902,U00876,2025-10-28 12:37:56.390338,2025-10-28 12:57:48.390338,D2,Chrome,Direct,3
S004903,U01202,2025-10-29 03:10:12.390338,2025-10-29 03:23:33.390338,D1,Firefox,Google,2
S004904,U00858,2025-10-28 06:42:48.390338,2025-10-28 06:55:13.390338,D3,Edge,Email,4
S004905,U00610,2025-10-29 00:19:52.390338,2025-10-29 00:40:46.390338,D1,Chrome,Organic,3
S004906,U01073,2025-10-28 05:01:27.390338,2025-10-28 05:29:06.390338,D3,Safari,Facebook,4
S004907,U01962,2025-10-28 18:41:13.390338,2025-10-28 18:53:06.390338,D3,Chrome,Organic,3
S004908,U00225,2025-10-28 19:42:19.390338,2025-10-28 19:48:00.390338,D1,Safari,Email,2
S004909,U00554,2025-10-28 07:25:50.390338,2025-10-28 07:44:18.390338,D2,Chrome,Google,3
S004910,U00626,2025-10-28 06:54:59.390338,2025-10-28 06:57:38.390338,D3,Firefox,Direct,2
S004911,U01116,2025-10-28 20:49:57.390338,2025-10-28 21:02:18.390338,D3,Edge,Facebook,3
S004912,U00282,2025-10-28 08:35:43.390338,2025-10-28 08:40:54.390338,D1,Firefox,Google,1
S004913,U00072,2025-10-28 21:01:19.390338,2025-10-28 21:12:35.390338,D3,Firefox,Facebook,2
S004914,U00320,2025-10-28 12:56:26.390338,2025-10-28 13:11:24.390338,D1,Safari,Direct,2
S004915,U00701,2025-10-28 18:16:36.390338,2025-10-28 18:35:17.390338,D1,Safari,Email,4
S004916,U01697,2025-10-28 16:00:20.390338,2025-10-28 16:02:20.390338,D3,Edge,Direct,1
S004917,U01115,2025-10-28 23:43:35.390338,2025-10-29 00:00:22.390338,D3,Edge,Organic,3
S004918,U01286,2025-10-28 05:11:01.390338,2025-10-28 05:24:32.390338,D1,Edge,Organic,3
S004919,U01958,2025-10-28 09:59:16.390338,2025-10-28 10:16:17.390338,D3,Chrome,Email,4
S004920,U00415,2025-10-28 12:48:26.390338,2025-10-28 13:00:24.390338,D3,Firefox,Email,2
S004921,U01534,2025-10-28 15:07:35.390338,2025-10-28 15:19:36.390338,D2,Safari,Direct,4
S004922,U00206,2025-10-28 06:40:03.390338,2025-10-28 06:58:01.390338,D2,Firefox,Email,2
S004923,U00851,2025-10-28 07:38:28.390338,2025-10-28 07:54:03.390338,D2,Edge,Email,3
S004924,U01925,2025-10-28 03:41:43.390338,2025-10-28 03:57:06.390338,D3,Safari,Direct,3
S004925,U01610,2025-10-28 05:26:23.390338,2025-10-28 05:41:13.390338,D3,Safari,Direct,3
S004926,U01078,2025-10-29 00:01:14.390338,2025-10-29 00:12:07.390338,D3,Safari,Google,5
S004927,U00312,2025-10-28 17:03:53.390338,2025-10-28 17:15:45.390338,D1,Safari,Organic,2
S004928,U00885,2025-10-29 17:26:24.390338,2025-10-29 17:38:19.390338,D3,Edge,Google,2
S004929,U00119,2025-10-29 14:13:40.390338,2025-10-29 14:22:38.390338,D3,Edge,Direct,3
S004930,U01092,2025-10-29 14:09:57.390338,2025-10-29 14:17:12.390338,D3,Safari,Google,2
S004931,U00129,2025-10-29 12:59:09.390338,2025-10-29 13:02:59.390338,D3,Chrome,Facebook,3
S004932,U00933,2025-10-30 01:25:51.390338,2025-10-30 01:38:08.390338,D2,Firefox,Direct,2
S004933,U01668,2025-10-29 13:23:11.390338,2025-10-29 13:39:37.390338,D3,Firefox,Organic,2
S004934,U00503,2025-10-29 07:59:31.390338,2025-10-29 08:16:05.390338,D1,Firefox,Organic,4
S004935,U00140,2025-10-29 10:49:42.390338,2025-10-29 10:59:36.390338,D2,Safari,Direct,1
S004936,U00911,2025-10-30 03:27:12.390338,2025-10-30 03:51:18.390338,D1,Firefox,Email,4
S004937,U01114,2025-10-29 20:08:37.390338,2025-10-29 20:16:51.390338,D3,Safari,Google,3
S004938,U00547,2025-10-29 23:50:23.390338,2025-10-30 00:11:16.390338,D1,Safari,Direct,3
S004939,U01687,2025-10-29 16:07:16.390338,2025-10-29 16:16:18.390338,D2,Firefox,Organic,2
S004940,U01685,2025-10-29 09:16:26.390338,2025-10-29 09:41:32.390338,D1,Safari,Organic,4
S004941,U01658,2025-10-29 03:52:43.390338,2025-10-29 04:01:44.390338,D1,Safari,Facebook,2
S004942,U01594,2025-10-30 02:36:00.390338,2025-10-30 02:53:44.390338,D2,Firefox,Google,2
S004943,U01920,2025-10-29 22:34:03.390338,2025-10-29 22:54:09.390338,D2,Edge,Organic,4
S004944,U01333,2025-10-30 03:04:09.390338,2025-10-30 03:21:14.390338,D3,Firefox,Direct,3
S004945,U01206,2025-10-30 01:53:57.390338,2025-10-30 02:02:35.390338,D2,Safari,Email,2
S004946,U00234,2025-10-29 20:55:27.390338,2025-10-29 21:02:20.390338,D2,Chrome,Google,3
S004947,U00144,2025-10-29 04:52:53.390338,2025-10-29 05:03:47.390338,D1,Chrome,Facebook,3
S004948,U01974,2025-10-29 11:35:15.390338,2025-10-29 11:45:04.390338,D3,Chrome,Facebook,2
S004949,U01668,2025-10-29 15:54:52.390338,2025-10-29 16:17:12.390338,D2,Chrome,Google,4
S004950,U00814,2025-10-29 15:00:53.390338,2025-10-29 15:20:06.390338,D3,Edge,Organic,3
S004951,U01222,2025-10-29 12:27:19.390338,2025-10-29 12:29:28.390338,D1,Safari,Email,1
S004952,U00245,2025-10-30 01:25:24.390338,2025-10-30 01:46:48.390338,D1,Edge,Organic,3
S004953,U01880,2025-10-29 23:39:15.390338,2025-10-30 00:01:26.390338,D3,Firefox,Organic,4
S004954,U00675,2025-10-29 17:44:27.390338,2025-10-29 17:57:50.390338,D2,Safari,Google,3
S004955,U01241,2025-10-29 13:17:26.390338,2025-10-29 13:33:56.390338,D3,Chrome,Google,2
S004956,U00409,2025-10-29 11:30:36.390338,2025-10-29 11:41:40.390338,D1,Firefox,Direct,2
S004957,U00622,2025-10-29 06:58:49.390338,2025-10-29 07:14:11.390338,D1,Safari,Organic,2
S004958,U01026,2025-10-29 09:04:47.390338,2025-10-29 09:21:30.390338,D3,Safari,Facebook,2
S004959,U01745,2025-10-29 03:58:33.390338,2025-10-29 04:08:51.390338,D1,Edge,Organic,2
S004960,U01039,2025-10-29 21:34:20.390338,2025-10-29 21:45:53.390338,D2,Safari,Google,2
S004961,U01628,2025-10-30 01:17:28.390338,2025-10-30 01:34:51.390338,D3,Edge,Direct,4
S004962,U00927,2025-10-29 08:14:18.390338,2025-10-29 08:34:51.390338,D3,Safari,Google,4
S004963,U01573,2025-10-29 03:44:27.390338,2025-10-29 03:52:27.390338,D3,Edge,Email,2
S004964,U01743,2025-10-29 04:45:39.390338,2025-10-29 05:13:02.390338,D1,Firefox,Google,4
S004965,U01384,2025-10-29 20:30:24.390338,2025-10-29 20:39:29.390338,D1,Firefox,Organic,2
S004966,U01272,2025-10-29 16:26:32.390338,2025-10-29 16:32:34.390338,D3,Safari,Direct,2
S004967,U01598,2025-10-29 21:58:34.390338,2025-10-29 22:11:55.390338,D2,Firefox,Direct,3
S004968,U01279,2025-10-29 15:26:02.390338,2025-10-29 15:37:46.390338,D2,Firefox,Direct,2
S004969,U01783,2025-10-29 10:54:25.390338,2025-10-29 11:08:11.390338,D2,Safari,Email,2
S004970,U00224,2025-10-29 23:22:00.390338,2025-10-29 23:27:00.390338,D3,Edge,Email,2
S004971,U00140,2025-10-29 22:25:51.390338,2025-10-29 22:48:23.390338,D1,Chrome,Email,4
S004972,U00323,2025-10-29 16:34:43.390338,2025-10-29 16:50:02.390338,D3,Chrome,Email,3
S004973,U01319,2025-10-29 04:23:56.390338,2025-10-29 04:43:34.390338,D1,Edge,Email,4
S004974,U00638,2025-10-29 09:29:55.390338,2025-10-29 09:43:32.390338,D1,Safari,Facebook,2
S004975,U01414,2025-10-30 02:14:41.390338,2025-10-30 02:39:21.390338,D1,Edge,Google,3
S004976,U00603,2025-10-29 04:57:57.390338,2025-10-29 05:09:21.390338,D3,Edge,Organic,2
S004977,U00927,2025-10-29 06:00:21.390338,2025-10-29 06:10:14.390338,D2,Chrome,Email,2
S004978,U01974,2025-10-29 20:12:27.390338,2025-10-29 20:28:41.390338,D3,Chrome,Facebook,2
S004979,U01845,2025-10-29 18:35:44.390338,2025-10-29 18:54:25.390338,D2,Edge,Organic,3
S004980,U00293,2025-10-29 13:53:24.390338,2025-10-29 14:06:25.390338,D3,Chrome,Facebook,2
S004981,U00940,2025-10-29 11:58:01.390338,2025-10-29 12:12:36.390338,D1,Chrome,Google,3
S004982,U01514,2025-10-29 09:26:01.390338,2025-10-29 09:32:58.390338,D1,Edge,Direct,2
S004983,U00599,2025-10-29 19:05:57.390338,2025-10-29 19:12:31.390338,D2,Firefox,Facebook,2
S004984,U01989,2025-10-29 11:51:45.390338,2025-10-29 11:59:55.390338,D2,Chrome,Google,1
S004985,U01552,2025-10-30 00:42:33.390338,2025-10-30 00:59:31.390338,D1,Edge,Google,3
S004986,U00071,2025-10-29 18:44:03.390338,2025-10-29 19:07:29.390338,D1,Edge,Direct,4
S004987,U01313,2025-10-29 15:08:50.390338,2025-10-29 15:29:00.390338,D1,Edge,Direct,4
S004988,U00839,2025-10-29 10:25:33.390338,2025-10-29 10:35:59.390338,D3,Safari,Email,2
S004989,U00096,2025-10-29 06:55:22.390338,2025-10-29 07:01:47.390338,D1,Safari,Email,2
S004990,U01439,2025-10-29 19:03:20.390338,2025-10-29 19:14:43.390338,D1,Edge,Facebook,3
S004991,U01827,2025-10-29 04:03:40.390338,2025-10-29 04:20:19.390338,D3,Chrome,Facebook,2
S004992,U00797,2025-10-30 03:14:39.390338,2025-10-30 03:19:45.390338,D3,Chrome,Facebook,3
S004993,U00695,2025-10-30 00:15:40.390338,2025-10-30 00:31:59.390338,D1,Firefox,Google,3
S004994,U01031,2025-10-29 18:59:53.390338,2025-10-29 19:12:16.390338,D3,Chrome,Organic,3
S004995,U00134,2025-10-29 04:58:45.390338,2025-10-29 05:18:27.390338,D1,Firefox,Direct,3
S004996,U01403,2025-10-30 01:43:51.390338,2025-10-30 01:54:38.390338,D3,Safari,Organic,3
S004997,U00042,2025-10-29 05:53:42.390338,2025-10-29 05:59:28.390338,D2,Safari,Google,1
S004998,U01617,2025-10-30 01:15:16.390338,2025-10-30 01:38:11.390338,D2,Safari,Organic,4
S004999,U00711,2025-10-29 17:58:00.390338,2025-10-29 18:05:09.390338,D2,Chrome,Organic,2
S005000,U00038,2025-10-29 10:33:20.390338,2025-10-29 10:40:28.390338,D3,Chrome,Google,1
S005001,U00385,2025-10-29 14:14:04.390338,2025-10-29 14:29:27.390338,D1,Edge,Direct,4
S005002,U00757,2025-10-29 22:03:35.390338,2025-10-29 22:04:49.390338,D1,Edge,Facebook,1
S005003,U00867,2025-10-29 17:09:39.390338,2025-10-29 17:11:17.390338,D1,Firefox,Facebook,1
S005004,U01830,2025-10-29 04:35:54.390338,2025-10-29 04:53:19.390338,D3,Edge,Email,3
S005005,U01751,2025-10-29 21:17:26.390338,2025-10-29 21:26:12.390338,D1,Edge,Organic,2
S005006,U00003,2025-10-29 14:08:12.390338,2025-10-29 14:21:03.390338,D3,Chrome,Organic,3
S005007,U01943,2025-10-30 03:25:48.390338,2025-10-30 03:42:17.390338,D2,Chrome,Direct,4
S005008,U00408,2025-10-29 16:56:37.390338,2025-10-29 17:06:28.390338,D1,Safari,Email,3
S005009,U00472,2025-10-29 21:04:07.390338,2025-10-29 21:17:51.390338,D3,Edge,Email,3
S005010,U01111,2025-10-29 16:39:14.390338,2025-10-29 16:51:56.390338,D3,Chrome,Facebook,2
S005011,U00494,2025-10-29 20:49:33.390338,2025-10-29 21:01:28.390338,D1,Safari,Email,3
S005012,U01445,2025-10-29 07:20:49.390338,2025-10-29 07:29:34.390338,D3,Safari,Organic,2
S005013,U01499,2025-10-29 14:37:47.390338,2025-10-29 14:46:34.390338,D1,Chrome,Google,2
S005014,U01518,2025-10-30 02:31:19.390338,2025-10-30 02:41:13.390338,D1,Safari,Organic,2
S005015,U01560,2025-10-29 18:35:58.390338,2025-10-29 18:47:17.390338,D1,Firefox,Facebook,3
S005016,U00380,2025-10-29 10:42:07.390338,2025-10-29 10:53:29.390338,D3,Firefox,Email,3
S005017,U00686,2025-10-29 14:21:48.390338,2025-10-29 14:40:41.390338,D1,Chrome,Google,3
S005018,U01774,2025-10-29 06:17:11.390338,2025-10-29 06:33:52.390338,D1,Safari,Email,3
S005019,U00697,2025-10-29 22:42:25.390338,2025-10-29 23:02:42.390338,D3,Safari,Email,3
S005020,U01331,2025-10-29 15:19:00.390338,2025-10-29 15:21:06.390338,D2,Firefox,Direct,1
S005021,U01253,2025-10-30 01:22:53.390338,2025-10-30 01:46:12.390338,D3,Firefox,Google,4
S005022,U01901,2025-10-29 23:52:38.390338,2025-10-30 00:03:32.390338,D2,Safari,Direct,2
S005023,U01092,2025-10-29 08:01:14.390338,2025-10-29 08:12:38.390338,D2,Edge,Direct,2
S005024,U01631,2025-10-29 18:41:08.390338,2025-10-29 18:55:07.390338,D1,Safari,Google,3
S005025,U00381,2025-10-30 01:03:26.390338,2025-10-30 01:23:42.390338,D3,Chrome,Facebook,3
S005026,U01411,2025-10-29 09:20:49.390338,2025-10-29 09:48:38.390338,D3,Firefox,Google,3
S005027,U01814,2025-10-30 03:07:28.390338,2025-10-30 03:20:20.390338,D2,Firefox,Facebook,2
S005028,U01196,2025-10-29 12:55:18.390338,2025-10-29 13:02:25.390338,D2,Edge,Email,3
S005029,U01209,2025-10-29 23:23:26.390338,2025-10-29 23:33:33.390338,D3,Safari,Organic,2
S005030,U00140,2025-10-29 20:49:08.390338,2025-10-29 20:53:05.390338,D1,Safari,Organic,2
S005031,U00144,2025-10-29 22:44:59.390338,2025-10-29 23:03:07.390338,D2,Edge,Facebook,2
S005032,U00519,2025-10-29 14:06:30.390338,2025-10-29 14:19:25.390338,D1,Edge,Organic,2
S005033,U01123,2025-10-29 14:23:02.390338,2025-10-29 14:44:29.390338,D1,Edge,Email,3
S005034,U01034,2025-10-30 19:16:22.390338,2025-10-30 19:21:41.390338,D2,Safari,Facebook,2
S005035,U00309,2025-10-30 12:18:16.390338,2025-10-30 12:31:38.390338,D1,Safari,Direct,2
S005036,U00829,2025-10-30 11:42:26.390338,2025-10-30 12:00:54.390338,D2,Safari,Direct,3
S005037,U00042,2025-10-30 07:37:08.390338,2025-10-30 07:46:50.390338,D3,Chrome,Direct,2
S005038,U00451,2025-10-30 09:04:49.390338,2025-10-30 09:14:22.390338,D3,Firefox,Direct,2
S005039,U00528,2025-10-30 12:58:24.390338,2025-10-30 13:22:34.390338,D2,Firefox,Email,4
S005040,U00616,2025-10-30 22:16:11.390338,2025-10-30 22:27:20.390338,D1,Chrome,Facebook,2
S005041,U00313,2025-10-30 20:04:31.390338,2025-10-30 20:25:29.390338,D1,Firefox,Organic,3
S005042,U01190,2025-10-30 20:27:22.390338,2025-10-30 20:33:08.390338,D3,Chrome,Organic,3
S005043,U01547,2025-10-30 18:16:25.390338,2025-10-30 18:38:07.390338,D1,Chrome,Direct,3
S005044,U01177,2025-10-30 05:57:15.390338,2025-10-30 06:11:15.390338,D2,Edge,Facebook,3
S005045,U01304,2025-10-31 03:04:27.390338,2025-10-31 03:10:31.390338,D1,Safari,Organic,3
S005046,U00853,2025-10-30 13:17:25.390338,2025-10-30 13:31:46.390338,D3,Safari,Direct,4
S005047,U00781,2025-10-30 08:17:39.390338,2025-10-30 08:48:17.390338,D1,Chrome,Google,4
S005048,U00127,2025-10-30 11:29:50.390338,2025-10-30 11:41:27.390338,D2,Safari,Direct,3
S005049,U00518,2025-10-30 15:49:45.390338,2025-10-30 16:05:12.390338,D3,Chrome,Direct,2
S005050,U01039,2025-10-30 22:02:43.390338,2025-10-30 22:18:58.390338,D3,Firefox,Direct,3
S005051,U00382,2025-10-30 05:45:10.390338,2025-10-30 05:49:43.390338,D3,Safari,Organic,2
S005052,U01796,2025-10-31 01:43:17.390338,2025-10-31 01:45:45.390338,D1,Chrome,Organic,1
S005053,U01410,2025-10-30 14:56:57.390338,2025-10-30 15:20:40.390338,D2,Chrome,Direct,3
S005054,U00382,2025-10-30 23:20:28.390338,2025-10-30 23:28:33.390338,D2,Firefox,Facebook,2
S005055,U01270,2025-10-31 00:58:53.390338,2025-10-31 01:16:40.390338,D3,Chrome,Organic,3
S005056,U00046,2025-10-30 08:35:17.390338,2025-10-30 08:54:08.390338,D3,Chrome,Organic,5
S005057,U00875,2025-10-31 01:30:47.390338,2025-10-31 01:47:56.390338,D1,Safari,Organic,3
S005058,U01959,2025-10-30 07:11:16.390338,2025-10-30 07:29:04.390338,D2,Firefox,Google,4
S005059,U01657,2025-10-30 20:45:35.390338,2025-10-30 21:11:18.390338,D3,Edge,Organic,5
S005060,U00813,2025-10-30 18:26:20.390338,2025-10-30 18:41:27.390338,D3,Firefox,Google,2
S005061,U01047,2025-10-30 09:30:05.390338,2025-10-30 09:44:35.390338,D3,Firefox,Facebook,3
S005062,U00839,2025-10-31 01:35:19.390338,2025-10-31 01:48:26.390338,D1,Chrome,Email,2
S005063,U01269,2025-10-30 20:48:35.390338,2025-10-30 21:06:12.390338,D3,Edge,Email,3
S005064,U00425,2025-10-30 14:54:12.390338,2025-10-30 15:25:16.390338,D3,Edge,Google,4
S005065,U01233,2025-10-30 08:00:01.390338,2025-10-30 08:14:39.390338,D3,Safari,Facebook,3
S005066,U00384,2025-10-31 03:11:26.390338,2025-10-31 03:20:13.390338,D1,Firefox,Direct,2
S005067,U00476,2025-10-30 13:56:57.390338,2025-10-30 14:09:31.390338,D1,Safari,Organic,2
S005068,U01771,2025-10-30 14:21:32.390338,2025-10-30 14:32:51.390338,D2,Firefox,Facebook,5
S005069,U01489,2025-10-30 09:31:17.390338,2025-10-30 09:38:52.390338,D2,Firefox,Google,2
S005070,U01185,2025-10-30 05:10:03.390338,2025-10-30 05:17:24.390338,D2,Chrome,Email,2
S005071,U00266,2025-10-30 06:23:00.390338,2025-10-30 06:38:22.390338,D1,Firefox,Google,3
S005072,U01337,2025-10-30 03:54:55.390338,2025-10-30 04:15:36.390338,D1,Chrome,Facebook,3
S005073,U01850,2025-10-31 03:22:03.390338,2025-10-31 03:52:09.390338,D1,Edge,Google,4
S005074,U01965,2025-10-30 07:28:07.390338,2025-10-30 07:44:26.390338,D2,Chrome,Organic,3
S005075,U00025,2025-10-31 02:53:03.390338,2025-10-31 03:04:25.390338,D2,Edge,Google,2
S005076,U01772,2025-10-30 22:56:31.390338,2025-10-30 23:27:32.390338,D3,Edge,Organic,5
S005077,U00314,2025-10-30 22:29:21.390338,2025-10-30 22:43:22.390338,D2,Chrome,Direct,4
S005078,U00628,2025-10-30 12:01:01.390338,2025-10-30 12:15:38.390338,D3,Safari,Facebook,2
S005079,U00656,2025-10-30 14:38:58.390338,2025-10-30 14:54:21.390338,D2,Firefox,Organic,4
S005080,U00783,2025-10-30 07:51:58.390338,2025-10-30 08:02:10.390338,D2,Safari,Email,2
S005081,U01225,2025-10-30 05:49:23.390338,2025-10-30 06:05:32.390338,D3,Safari,Direct,3
S005082,U00674,2025-10-30 11:52:41.390338,2025-10-30 12:06:02.390338,D2,Edge,Email,2
S005083,U01825,2025-10-30 23:14:39.390338,2025-10-30 23:21:49.390338,D2,Edge,Google,2
S005084,U00544,2025-10-30 23:50:17.390338,2025-10-31 00:19:23.390338,D2,Chrome,Email,4
S005085,U00316,2025-10-30 16:58:04.390338,2025-10-30 17:13:02.390338,D1,Chrome,Direct,2
S005086,U01001,2025-10-30 20:14:40.390338,2025-10-30 20:24:09.390338,D3,Firefox,Email,1
S005087,U01977,2025-10-30 17:24:17.390338,2025-10-30 17:30:19.390338,D3,Safari,Organic,3
S005088,U01560,2025-10-31 03:21:46.390338,2025-10-31 03:33:10.390338,D3,Firefox,Facebook,2
S005089,U01308,2025-10-30 12:44:54.390338,2025-10-30 12:53:59.390338,D2,Chrome,Facebook,2
